Phantom already exists, skipping: cuboid_phantom_6_normal.npy

################################################################################
Running cuboid=normal scenario=G4 N_ANGLES=360, K=6
view   0 | SOD= 568.374 mm | SDD= 691.050 mm | M= 1.216 | incident=3.1588°
[[  24.733675   -567.4833      -20.        ]
 [   3.6013086   122.35616      15.        ]
 [   0.14939497    0.00782946    0.        ]
 [   0.            0.            0.1496    ]]
            image          x1         y1  area1          x2          y2  area2          x3          y3  area3          x4          y4  area4          x5          y5  area5          x6          y6  area6
28   proj_028.png  396.319018  86.850716    489  319.178571  176.795238    420  399.945330  262.063781    439  503.864662  347.132832    399  475.952273  440.381818    440  396.147917  539.589583    480
29   proj_029.png  393.651822  86.781377    494  318.306413  176.817102    421  401.127803  262.022422    446  505.630653  347.188442    398  475.816327  440.478458    441  393.529167  539.570833    480
30   proj_030.png  390.950617  86.895062    486  317.369048  176.740476    420  402.489888  262.058427    445  507.536524  347.231738    397  475.486175  440.546083    434  390.781053  539.593684    475
31   proj_031.png  388.024691  86.899177    486  316.527059  176.792941    425  403.904762  262.013605    441  509.402010  347.278894    398  475.183908  440.717241    435  388.181053  539.480000    475
32   proj_032.png  385.558091  86.848548    482  315.731132  176.757075    424  405.321185  262.066059    439  511.273418  347.344304    395  474.911765  440.658371    442  385.500000  539.500000    476
33   proj_033.png  382.969199  86.969199    487  315.021635  176.718750    416  406.584091  261.986364    440  513.100756  347.415617    397  474.650224  440.739910    446  382.934461  539.473573    473
34   proj_034.png  380.202899  86.879917    483  314.244076  176.722749    422  408.105991  262.025346    434  514.870000  347.575000    400  474.343049  440.771300    446  380.230126  539.458159    478
35   proj_035.png  377.816284  86.901879    479  313.649412  176.734118    425  409.482993  262.020408    441  516.502564  347.589744    390  473.926941  440.860731    438  377.729958  539.390295    474
36   proj_036.png  375.102296  86.837161    479  312.956938  176.679426    418  410.809195  262.045977    435  518.034826  347.679104    402  473.614350  440.874439    446  375.123404  539.400000    470
37   proj_037.png  372.531646  86.824895    474  312.138756  176.727273    418  412.301149  261.981609    435  519.827930  347.710723    401  473.240449  440.986517    445  372.517895  539.235789    475
38   proj_038.png  370.043388  86.900826    484  311.849642  176.701671    419  413.726852  262.034722    432  521.455000  347.855000    400  472.766292  441.049438    445  370.012739  539.248408    471
39   proj_039.png  367.501062  86.887473    471  311.040380  176.724466    421  415.055814  262.025581    430  523.014742  347.918919    407  472.390135  441.076233    446  367.458244  539.049251    467
40   proj_040.png  364.927536  86.919255    483  310.524706  176.755294    425  416.561201  261.979215    433  524.577889  347.964824    398  472.139326  441.094382    445  364.938689  539.012685    473
41   proj_041.png  362.470588  86.957983    476  310.014085  176.652582    426  418.000000  262.000000    431  526.085995  348.076167    407  471.585746  441.189310    449  362.480769  538.938034    468
42   proj_042.png  359.997942  86.938272    486  309.597222  176.689815    432  419.276644  262.024943    441  527.548628  348.139651    401  471.250549  441.318681    455  359.974684  538.879747    474
43   proj_043.png  357.482180  86.981132    477  309.065268  176.575758    429  420.972028  262.051282    429  529.029412  348.313725    408  470.680525  441.321663    457  357.447761  538.742004    469
44   proj_044.png  355.045175  87.000000    487  308.855814  176.593023    430  422.194954  261.993119    436  530.500000  348.366834    398  470.344978  441.327511    458  355.012579  538.677149    477
45   proj_045.png  352.558386  86.976645    471  308.378190  176.554524    431  423.667431  262.016055    436  531.955556  348.432099    405  469.692982  441.506579    456  352.569002  538.656051    471
46   proj_046.png  350.229299  87.000000    471  307.961995  176.570071    421  425.037123  262.037123    431  533.228070  348.538847    399  469.303965  441.460352    454  350.091489  538.534043    470
47   proj_047.png  347.756356  87.021186    472  307.626728  176.500000    434  426.432184  262.041379    435  534.563910  348.609023    399  468.699561  441.541667    456  347.870488  538.509554    471
48   proj_048.png  345.452790  87.051502    466  307.445977  176.512644    435  427.909302  261.983721    430  535.926829  348.626829    410  468.200436  441.553377    459  345.475584  538.331210    471
49   proj_049.png  343.132075  87.132075    477  307.266355  176.500000    428  429.295612  262.039261    433  537.117359  348.699267    409  467.575824  441.643956    455  343.067941  538.214437    471
50   proj_050.png  340.821429  87.073529    476  306.955399  176.471831    426  430.633028  262.002294    436  538.274038  348.882212    416  467.006508  441.657267    461  340.727463  538.136268    477
51   proj_051.png  338.486081  87.156317    467  306.710706  176.478360    439  432.067916  262.081967    427  539.557416  348.976077    418  466.381579  441.763158    456  338.500000  538.000000    472
52   proj_052.png  336.206316  87.107368    475  306.618182  176.450000    440  433.458716  262.029817    436  540.850602  349.014458    415  465.699346  441.808279    459  336.320000  537.810526    475
53   proj_053.png  334.006289  87.073375    477  306.625581  176.448837    430  434.856471  262.007059    425  541.889157  349.091566    415  465.246637  441.858744    446  333.995745  537.644681    470
54   proj_054.png  331.900217  87.251627    461  306.507009  176.448598    428  436.237089  262.098592    426  542.944175  349.254854    412  464.439560  441.956044    455  331.852814  537.586580    462
55   proj_055.png  329.602537  87.173362    473  306.480278  176.426914    431  437.610209  262.122970    431  544.016908  349.258454    414  463.742291  441.975771    454  329.651709  537.427350    468
56   proj_056.png  327.515789  87.155789    475  306.500000  176.407407    432  439.009153  262.052632    437  545.004866  349.418491    411  463.219780  442.037363    455  327.502128  537.342553    470
57   proj_057.png  325.500000  87.135021    474  306.512415  176.386005    443  440.334906  262.058962    424  545.906024  349.556627    415  462.482609  442.178261    460  325.367089  537.213080    474
58   proj_058.png  323.462687  87.217484    469  306.612108  176.372197    446  441.916859  262.039261    433  546.872038  349.725118    422  461.853982  442.128319    452  323.333333  537.050955    471
59   proj_059.png  321.385439  87.229122    467  306.629464  176.354911    448  443.023041  262.032258    434  547.863529  349.811765    425  461.017817  442.224944    449  321.339019  536.938166    469
60   proj_060.png  319.334755  87.307036    469  306.786848  176.378685    441  444.258065  262.122120    434  548.761792  349.832547    424  460.376652  442.237885    454  319.295117  536.772824    471
61   proj_061.png  317.243644  87.385593    472  306.948661  176.370536    448  445.877315  262.076389    432  549.525060  350.011933    419  459.571429  442.287879    462  317.271579  536.703158    475
62   proj_062.png  315.211991  87.361884    467  307.199552  176.343049    446  447.041958  262.086247    429  550.180751  350.061033    426  458.748359  442.301969    457  315.287846  536.543710    469
63   proj_063.png  313.293991  87.351931    466  307.408989  176.357303    445  448.373550  262.120650    431  550.973872  350.085511    421  458.078947  442.385965    456  313.331897  536.392241    464
64   proj_064.png  311.451064  87.410638    470  307.747748  176.340090    444  449.732719  262.140553    434  551.747073  350.185012    427  457.334792  442.387309    457  311.487234  536.197872    470
65   proj_065.png  309.650320  87.400853    469  307.952596  176.257336    443  451.025522  262.162413    431  552.344186  350.320930    430  456.462555  442.462555    454  309.577825  536.042644    469
66   proj_066.png  307.752665  87.445629    469  308.216216  176.322072    444  452.306452  262.209677    434  552.981439  350.426914    431  455.696507  442.447598    458  307.707889  535.827292    469
67   proj_067.png  306.004310  87.452586    464  308.710112  176.330337    445  453.625581  262.188372    430  553.574766  350.553738    428  454.881057  442.488987    454  306.040773  535.652361    466
68   proj_068.png  304.329718  87.477223    461  309.081818  176.311364    440  454.879630  262.194444    432  554.071926  350.735499    431  454.030837  442.539648    454  304.312500  535.487069    464
69   proj_069.png  302.520430  87.483871    465  309.524138  176.250575    435  456.143519  262.157407    432  554.780374  350.834112    428  453.145055  442.560440    455  302.547414  535.409483    464
70   proj_070.png  300.944086  87.522581    465  309.995434  176.205479    438  457.477958  262.241299    431  555.053488  350.925581    430  452.339912  442.548246    456  300.961864  535.224576    472
71   proj_071.png  299.183007  87.525054    459  310.455378  176.292906    437  458.656682  262.283410    434  555.594470  351.013825    434  451.456954  442.677704    453  299.243644  535.076271    472
72   proj_072.png  297.688312  87.573593    462  310.984163  176.199095    442  459.958525  262.241935    434  555.893764  351.083141    433  450.617068  442.671772    457  297.582796  534.789247    465
73   proj_073.png  296.103896  87.545455    462  311.525959  176.318284    443  461.153846  262.305361    429  556.324943  351.153318    437  449.653595  442.681917    459  296.139130  534.591304    460
74   proj_074.png  294.567686  87.661572    458  312.129330  176.043880    433  462.345622  262.377880    434  556.550459  351.307339    436  448.772829  442.757238    449  294.581897  534.441810    464
75   proj_075.png  293.142857  87.590909    462  312.869266  176.071101    436  463.500000  262.394495    436  556.825397  351.451247    441  447.928731  442.824053    449  293.104348  534.404348    460
76   proj_076.png  291.644397  87.620690    464  313.433409  176.189616    443  464.688073  262.408257    436  557.040632  351.566591    443  447.024229  442.825991    454  291.668094  534.096360    467
77   proj_077.png  290.254902  87.677560    459  314.078341  176.119816    434  465.855814  262.413953    430  557.250569  351.640091    439  446.102222  442.806667    450  290.286022  533.894624    465
78   proj_078.png  288.908894  87.707158    461  314.933486  176.105505    436  467.000000  262.354839    434  557.441964  351.709821    448  445.224891  442.910480    458  288.896104  533.690476    462
79   proj_079.png  287.569892  87.600000    465  315.635945  176.101382    434  468.057078  262.413242    438  557.480088  351.805310    452  444.292576  442.836245    458  287.567100  533.506494    462
80   proj_080.png  286.277657  87.681128    461  316.383908  176.119540    435  469.267123  262.447489    438  557.561798  351.964045    445  443.351770  442.957965    452  286.288840  533.404814    457
81   proj_081.png  285.021692  87.735358    461  317.240185  176.073903    433  470.449541  262.490826    436  557.571749  352.098655    446  442.367257  443.006637    452  285.126638  533.157205    458
82   proj_082.png  283.855603  87.823276    464  318.000000  176.124424    434  471.500000  262.500000    436  557.605322  352.201774    451  441.325275  443.019780    455  283.857143  532.969697    462
83   proj_083.png  282.785714  87.889610    462  318.895216  176.075171    439  472.506881  262.550459    436  557.467706  352.358575    449  440.343545  443.096280    457  282.720879  532.740659    455
84   proj_084.png  281.645022  88.000000    462  319.792627  176.048387    434  473.562929  262.594966    437  557.356347  352.429844    449  439.394336  443.124183    459  281.585153  532.539301    458
85   proj_085.png  280.524946  87.993492    461  320.762557  176.000000    438  474.586758  262.582192    438  557.235556  352.504444    450  438.476087  443.089130    460  280.588745  532.331169    462
86   proj_086.png  279.500000  88.000000    460  321.739130  176.013730    437  475.612756  262.576310    439  556.900222  352.631929    451  437.480435  443.039130    460  279.500000  532.078261    460
87   proj_087.png  278.545852  88.000000    458  322.643519  176.078704    432  476.655963  262.587156    436  556.683036  352.718750    448  436.480435  443.039130    460  278.522777  531.986985    461
88   proj_088.png  277.645022  88.000000    462  323.732719  176.029954    434  477.643021  262.610984    437  556.371429  352.903297    455  435.473913  443.039130    460  277.665939  531.705240    458
89   proj_089.png  276.694323  88.087336    458  324.768519  176.000000    432  478.630485  262.667436    433  556.000000  353.000000    449  434.452174  443.084783    460  276.706140  531.552632    456
90   proj_090.png  275.932018  88.083333    456  325.768519  176.000000    432  479.624424  262.693548    434  555.669604  353.149780    454  433.403471  443.167028    461  275.877729  531.347162    458
91   proj_091.png  275.152993  88.148559    451  326.946512  176.009302    430  480.523918  262.624146    439  555.271523  353.205298    453  432.381779  443.284165    461  275.170306  531.133188    458
92   proj_092.png  274.361419  88.130820    451  328.013953  175.976744    430  481.450346  262.745958    433  554.717778  353.291111    450  431.384615  443.272527    455  274.430769  530.846154    455
93   proj_093.png  273.756637  88.298673    452  329.109557  175.958042    429  482.360920  262.850575    435  554.324503  353.377483    453  430.390351  443.298246    456  273.615044  530.670354    452
94   proj_094.png  273.094923  88.282561    453  330.358140  176.000000    430  483.304147  262.822581    434  553.682018  353.521930    456  429.338395  443.373102    461  273.113082  530.516630    451
95   proj_095.png  272.500000  88.297778    450  331.500000  176.000000    432  484.087760  262.877598    433  553.144737  353.559211    456  428.326087  443.350000    460  272.443709  530.317881    453
96   proj_096.png  272.000000  88.339286    448  332.808656  175.986333    439  484.988636  262.879545    440  552.496746  353.637744    461  427.201717  443.291845    466  271.973094  530.125561    446
97   proj_097.png  271.471111  88.291111    450  334.000000  176.000000    433  485.811927  262.954128    436  551.829322  353.711160    457  426.144737  443.359649    456  271.470852  529.845291    446
98   proj_098.png  270.909910  88.299550    444  335.219680  175.961098    437  486.641723  263.006803    441  551.070175  353.870614    456  425.219089  443.360087    461  270.930649  529.639821    447
99   proj_099.png  270.536036  88.412162    444  336.672811  175.854839    434  487.340183  262.977169    438  550.399563  354.122271    458  424.118681  443.362637    455  270.544018  529.437923    443
100  proj_100.png  270.202247  88.397753    445  337.925926  175.986111    432  488.133333  263.000000    435  549.522876  354.169935    459  423.078431  443.407407    459  270.218182  529.190909    440
101  proj_101.png  269.784270  88.393258    445  339.220690  175.931034    435  488.908467  263.034325    437  548.610870  354.260870    460  422.021692  443.390456    461  269.823799  529.020595    437
102  proj_102.png  269.492027  88.473804    439  340.642032  175.903002    433  489.697517  263.148984    443  547.726087  354.408696    460  420.950000  443.360870    460  269.498861  528.749431    439
103  proj_103.png  269.233184  88.500000    446  342.013825  175.949309    434  490.312360  263.134831    445  546.904968  354.449244    463  419.823276  443.411638    464  269.259009  528.542793    444
104  proj_104.png  269.036199  88.500000    442  343.457014  175.877828    442  491.020316  263.153499    443  545.914163  354.545064    466  418.871795  443.403846    468  268.984199  528.383747    443
105  proj_105.png  268.850000  88.547727    440  344.882759  175.933333    435  491.637168  263.261062    452  544.854390  354.571734    467  417.738197  443.345494    466  268.899543  528.155251    438
106  proj_106.png  268.771493  88.565611    442  346.273973  175.890411    438  492.302895  263.296214    449  543.781116  354.637339    466  416.702586  443.381466    464  268.896789  527.983945    436
107  proj_107.png  268.678899  88.626147    436  347.831797  175.864055    434  492.939052  263.252822    443  542.637931  354.700431    464  415.619355  443.346237    465  268.696262  527.719626    428
108  proj_108.png  268.590164  88.662763    427  349.265589  175.868360    433  493.512141  263.364238    453  541.513859  354.925373    469  414.634615  443.393162    468  268.619490  527.522042    431
109  proj_109.png  268.604706  88.708235    425  350.806897  175.901149    435  494.080178  263.358575    449  540.414530  355.002137    468  413.549145  443.344017    468  268.651765  527.197647    425
110  proj_110.png  268.713287  88.752914    429  352.356164  175.844749    438  494.655481  263.398210    447  539.172043  355.204301    465  412.510684  443.346154    468  268.772622  526.990719    431
111  proj_111.png  268.854503  88.743649    433  353.904110  175.840183    438  495.236324  263.433260    457  537.883475  355.256356    472  411.449893  443.392324    469  268.832947  526.839907    431
112  proj_112.png  268.969907  88.812500    432  355.496629  175.716854    445  495.649123  263.453947    456  536.608137  355.366167    467  410.431624  443.373932    468  268.934884  526.683721    430
113  proj_113.png  269.093677  88.782201    427  356.993072  175.836028    433  496.168142  263.451327    452  535.363248  355.440171    468  409.429787  443.321277    470  269.124122  526.370023    427
114  proj_114.png  269.260047  88.898345    423  358.768182  175.738636    440  496.500000  263.500000    454  533.923241  355.496802    469  408.377919  443.273885    471  269.289786  526.128266    421
115  proj_115.png  269.904206  88.885514    428  360.138952  175.790433    439  497.000000  263.546875    448  532.536170  355.629787    470  407.383475  443.298729    472  269.794326  525.943262    423
116  proj_116.png  270.032483  88.909513    431  361.959276  175.837104    442  497.405640  263.570499    461  531.217759  355.701903    473  406.365957  443.265957    470  270.046512  525.825581    430
117  proj_117.png  270.402410  88.932530    415  363.674260  175.712984    439  497.864143  263.603563    449  529.590234  355.779193    471  405.344017  443.279915    468  270.444444  525.605201    423
118  proj_118.png  270.811765  89.037647    425  365.249433  175.768707    441  498.079646  263.637168    452  528.207265  355.820513    468  404.166667  443.202991    468  270.814286  525.297619    420
119  proj_119.png  271.241706  89.023697    422  366.859375  175.808036    448  498.502165  263.703463    462  526.524313  356.008457    473  403.082452  443.171247    473  271.253555  525.125592    422
120  proj_120.png  271.804296  89.042959    419  368.531818  175.684091    440  498.811816  263.695842    457  524.898089  355.995754    471  402.063158  443.210526    475  271.936768  524.990632    427
121  proj_121.png  272.408451  89.105634    426  370.453515  175.684807    441  499.019523  263.646421    461  523.411514  356.089552    469  401.101053  443.244211    475  272.386256  524.765403    422
122  proj_122.png  272.973684  89.050239    418  372.112867  175.681716    443  499.321663  263.822757    457  521.691332  356.279070    473  400.145263  443.265263    475  273.051887  524.573113    424
123  proj_123.png  273.661137  89.137441    422  373.651584  175.699095    442  499.527594  263.876380    453  520.002114  356.319239    473  399.133192  443.213531    473  273.580569  524.189573    422
124  proj_124.png  274.129808  89.129808    416  375.503371  175.649438    445  499.638767  263.700441    454  518.340426  356.406383    470  398.131356  443.182203    472  274.339713  524.016746    418
125  proj_125.png  275.074341  89.165468    417  377.443439  175.701357    442  499.853392  263.805252    457  516.560768  356.407249    469  397.176221  443.144374    471  275.057416  523.813397    418
126  proj_126.png  275.896386  89.301205    415  379.160183  175.771167    437  500.210066  263.936543    457  514.872881  356.500000    472  396.186441  443.080508    472  275.838164  523.683575    414
127  proj_127.png  276.723716  89.224939    409  380.834467  175.755102    441  500.339246  263.973392    451  513.010571  356.558140    473  395.164557  443.071730    474  276.710526  523.507177    418
128  proj_128.png  277.514851  89.180693    404  382.582022  175.777528    445  500.442222  263.957778    450  511.190275  356.596195    473  394.122105  443.023158    475  277.400000  523.219277    415
129  proj_129.png  278.325183  89.166259    409  384.480984  175.727069    447  500.472284  264.082040    451  509.242616  356.643460    474  393.152720  443.002092    478  278.354369  523.099515    412
130  proj_130.png  279.230392  89.257353    408  386.376682  175.690583    446  500.495575  264.152655    452  507.407725  356.766094    466  392.274059  443.052301    478  279.282238  522.878345    411
131  proj_131.png  280.121951  89.270732    410  388.178971  175.709172    447  500.495595  264.178414    454  505.455128  356.811966    468  391.358051  442.989407    472  280.194647  522.681265    411
132  proj_132.png  281.240099  89.405941    404  389.981859  175.712018    441  500.473799  264.187773    458  503.475480  356.884861    469  390.386076  442.911392    474  281.225490  522.480392    408
133  proj_133.png  282.282555  89.420147    407  391.748889  175.700000    450  500.500000  264.200000    460  501.500000  357.000000    476  389.504219  442.822785    474  282.328502  522.367150    414
134  proj_134.png  283.460759  89.432911    395  393.577778  175.666667    450  500.424176  264.237363    455  499.511677  357.108280    471  388.514831  442.802966    472  283.386861  522.124088    411
135  proj_135.png  284.787129  89.462871    404  395.521064  175.702882    451  500.374179  264.323851    457  497.482979  357.182979    470  387.742204  442.819127    481  284.636585  521.946341    410
136  proj_136.png  285.921182  89.500000    406  397.449664  175.769575    447  500.364238  264.317881    453  495.406852  357.209850    467  386.839248  442.753653    479  285.806846  521.701711    409
137  proj_137.png  287.017115  89.579462    409  399.435268  175.705357    448  500.279736  264.381057    454  493.194093  357.329114    474  385.912134  442.658996    478  287.049751  521.529851    402
138  proj_138.png  288.110565  89.572482    407  401.269488  175.663697    449  500.119469  264.422566    452  491.143158  357.404211    475  384.997917  442.670833    480  288.306173  521.348148    405
139  proj_139.png  289.640199  89.607940    403  403.000000  175.756881    436  499.755556  264.451111    450  489.021053  357.484211    475  384.110647  442.565762    479  289.581114  521.072639    413
140  proj_140.png  290.955446  89.638614    404  404.727679  175.674107    448  499.556793  264.438753    449  486.935282  357.475992    479  383.376842  442.557895    475  290.876812  521.028986    414
141  proj_141.png  292.127500  89.582500    400  406.635762  175.635762    453  499.500000  264.500000    450  484.789144  357.574113    479  382.453782  442.504202    476  292.267157  520.872549    408
142  proj_142.png  293.696822  89.699267    409  408.640969  175.698238    454  499.269912  264.482301    452  482.454167  357.604167    480  381.625000  442.583333    480  293.692118  520.625616    406
143  proj_143.png  295.062814  89.603015    398  410.556291  175.655629    453  498.935556  264.548889    450  480.186722  357.585062    482  380.802495  442.532225    481  295.079404  520.516129    403
144  proj_144.png  296.542714  89.726131    398  412.457965  175.632743    452  498.565022  264.598655    446  477.993724  357.728033    478  380.018908  442.407563    476  296.586035  520.349127    401
145  proj_145.png  298.041131  89.753213    389  414.375000  175.631579    456  498.382353  264.549774    442  475.758836  357.640333    481  379.133891  442.403766    478  298.079082  520.168367    392
146  proj_146.png  299.582915  89.781407    398  416.248366  175.664488    459  498.015521  264.618625    451  473.306584  357.716049    486  378.455882  442.451681    476  299.544776  520.032338    402
147  proj_147.png  301.297229  89.838791    397  418.125541  175.662338    462  497.764172  264.630385    441  471.098563  357.841889    487  377.646316  442.301053    475  301.277916  519.769231    403
148  proj_148.png  302.720812  89.898477    394  420.075922  175.609544    461  497.065611  264.742081    442  468.691023  357.828810    479  376.785106  442.340426    470  302.746193  519.690355    394
149  proj_149.png  304.436224  89.867347    392  421.950000  175.560870    460  496.904545  264.800000    440  466.501035  357.817805    483  376.263830  442.251064    470  304.447236  519.517588    398
150  proj_150.png  306.077500  89.937500    400  423.810458  175.668845    459  496.396896  264.782705    451  464.036511  357.849899    493  375.510638  442.117021    470  306.076923  519.307692    403
151  proj_151.png  307.892768  89.880299    401  425.574514  175.671706    463  495.947489  264.867580    438  461.704312  357.928131    487  374.595745  442.155319    470  307.900000  519.207500    400
152  proj_152.png  309.602500  89.897500    400  427.518201  175.685225    467  495.464286  264.866071    448  459.334694  357.940816    490  373.857749  442.159236    471  309.626566  519.005013    399
153  proj_153.png  311.365000  89.972500    400  429.416122  175.636166    459  494.912844  264.919725    436  456.953347  358.020284    493  373.303419  441.989316    468  311.363868  518.854962    393
154  proj_154.png  313.137056  89.923858    394  431.363043  175.650000    460  494.303167  264.963801    442  454.484848  357.979798    495  372.554140  441.974522    471  313.161616  518.654040    396
155  proj_155.png  314.916031  89.959288    393  433.294118  175.614379    459  493.811791  264.968254    441  452.022177  358.060484    496  371.961783  441.834395    471  314.972222  518.590909    396
156  proj_156.png  316.753149  90.050378    397  435.119306  175.644252    461  493.102506  265.075171    439  449.575099  358.071146    506  371.234043  441.827660    470  316.782278  518.400000    395
157  proj_157.png  318.772152  90.048101    395  436.984683  175.623632    457  492.706150  265.025057    439  447.188000  358.114000    500  370.546237  441.802151    465  318.681122  518.352041    392
158  proj_158.png  320.627500  90.040000    400  438.860927  175.657837    453  491.945205  265.057078    438  444.672655  358.057884    501  370.012903  441.686022    465  320.646465  518.237374    396
159  proj_159.png  322.575000  90.072500    400  440.745575  175.646018    452  491.213152  265.147392    441  442.273453  358.119760    501  369.410753  441.610753    465  322.594458  517.977330    397
160  proj_160.png  324.655000  90.120000    400  442.596916  175.656388    454  490.609865  265.219731    446  439.946535  358.081188    505  368.730603  441.644397    464  324.624378  517.885572    402
161  proj_161.png  326.674938  90.094293    403  444.509847  175.673961    457  489.904656  265.248337    451  437.316929  358.106299    508  368.159915  441.535181    469  326.665000  517.730000    400
162  proj_162.png  328.574307  90.073048    397  446.363029  175.714922    449  489.201357  265.178733    442  434.919517  358.150905    497  367.589247  441.572043    465  328.566327  517.545918    392
163  proj_163.png  330.624060  90.150376    399  448.151316  175.620614    456  488.422472  265.274157    445  432.375984  358.094488    508  367.089744  441.525641    468  330.608142  517.473282    393
164  proj_164.png  332.707071  90.138889    396  449.947137  175.596916    454  487.686099  265.284753    446  429.908000  358.214000    500  366.534043  441.444681    470  332.785354  517.340909    396
165  proj_165.png  334.776382  90.165829    398  451.779018  175.691964    448  486.789238  265.289238    446  427.424000  358.164000    500  366.055914  441.453763    465  334.892768  517.314214    401
